stropheOrdinalNumeral,verseOrdinalNumeral,citationYear,authorPerson,work,manOfLettersCount,vulgarizerCount,artistCount,otherRoleCount,allRoles
33,611,1806,http://e-editiones.ch/project/data/delille#person-georgesmarieraymond,http://e-editiones.ch/project/data/delille#work-raymondlettre,0,1,0,0,1
33,611,1802,http://e-editiones.ch/project/data/delille#person-henon,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,611,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,611,1802,http://e-editiones.ch/project/data/delille#person-moutonfontenille,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,611,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,611,1800,http://e-editiones.ch/project/data/delille#person-mussetpathay,http://e-editiones.ch/project/data/delille#work-mussetpathayvoyage,1,0,0,0,1
33,611,1875,http://e-editiones.ch/project/data/delille#person-pecheur,http://e-editiones.ch/project/data/delille#work-pecheurbulletinsoissons,1,0,0,0,1
33,611,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
33,611,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
33,612,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
33,612,1851,http://e-editiones.ch/project/data/delille#person-dinaux,http://e-editiones.ch/project/data/delille#work-archiveshistoriquesdinaux,1,0,0,0,1
33,612,1806,http://e-editiones.ch/project/data/delille#person-georgesmarieraymond,http://e-editiones.ch/project/data/delille#work-raymondlettre,0,1,0,0,1
33,612,1802,http://e-editiones.ch/project/data/delille#person-henon,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,612,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,612,1802,http://e-editiones.ch/project/data/delille#person-moutonfontenille,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,612,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,612,1800,http://e-editiones.ch/project/data/delille#person-mussetpathay,http://e-editiones.ch/project/data/delille#work-mussetpathayvoyage,1,0,0,0,1
33,612,1875,http://e-editiones.ch/project/data/delille#person-pecheur,http://e-editiones.ch/project/data/delille#work-pecheurbulletinsoissons,1,0,0,0,1
33,612,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
33,612,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
33,613,1822,http://e-editiones.ch/project/data/delille#person-carpentier,http://e-editiones.ch/project/data/delille#work-carpentiergradus,1,0,0,0,1
33,613,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
33,613,1851,http://e-editiones.ch/project/data/delille#person-dinaux,http://e-editiones.ch/project/data/delille#work-archiveshistoriquesdinaux,1,0,0,0,1
33,613,1806,http://e-editiones.ch/project/data/delille#person-georgesmarieraymond,http://e-editiones.ch/project/data/delille#work-raymondlettre,0,1,0,0,1
33,613,1802,http://e-editiones.ch/project/data/delille#person-henon,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,613,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,613,1802,http://e-editiones.ch/project/data/delille#person-moutonfontenille,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,613,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,613,1800,http://e-editiones.ch/project/data/delille#person-mussetpathay,http://e-editiones.ch/project/data/delille#work-mussetpathayvoyage,1,0,0,0,1
33,613,1875,http://e-editiones.ch/project/data/delille#person-pecheur,http://e-editiones.ch/project/data/delille#work-pecheurbulletinsoissons,1,0,0,0,1
33,613,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
33,613,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
33,614,1822,http://e-editiones.ch/project/data/delille#person-carpentier,http://e-editiones.ch/project/data/delille#work-carpentiergradus,1,0,0,0,1
33,614,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
33,614,1851,http://e-editiones.ch/project/data/delille#person-dinaux,http://e-editiones.ch/project/data/delille#work-archiveshistoriquesdinaux,1,0,0,0,1
33,614,1806,http://e-editiones.ch/project/data/delille#person-georgesmarieraymond,http://e-editiones.ch/project/data/delille#work-raymondlettre,0,1,0,0,1
33,614,1802,http://e-editiones.ch/project/data/delille#person-henon,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,614,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,614,1802,http://e-editiones.ch/project/data/delille#person-moutonfontenille,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,614,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,614,1800,http://e-editiones.ch/project/data/delille#person-mussetpathay,http://e-editiones.ch/project/data/delille#work-mussetpathayvoyage,1,0,0,0,1
33,614,1875,http://e-editiones.ch/project/data/delille#person-pecheur,http://e-editiones.ch/project/data/delille#work-pecheurbulletinsoissons,1,0,0,0,1
33,614,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
33,614,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
33,615,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
33,615,1806,http://e-editiones.ch/project/data/delille#person-georgesmarieraymond,http://e-editiones.ch/project/data/delille#work-raymondlettre,0,1,0,0,1
33,615,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,615,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,615,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
33,615,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
33,615,1818,http://e-editiones.ch/project/data/delille#person-varinot,http://e-editiones.ch/project/data/delille#work-varinotdictionnaire,1,0,0,0,1
33,616,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
33,616,1806,http://e-editiones.ch/project/data/delille#person-georgesmarieraymond,http://e-editiones.ch/project/data/delille#work-raymondlettre,0,1,0,0,1
33,616,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,616,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,616,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
33,616,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
33,616,1818,http://e-editiones.ch/project/data/delille#person-varinot,http://e-editiones.ch/project/data/delille#work-varinotdictionnaire,1,0,0,0,1
33,617,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
33,617,1806,http://e-editiones.ch/project/data/delille#person-georgesmarieraymond,http://e-editiones.ch/project/data/delille#work-raymondlettre,0,1,0,0,1
33,617,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,617,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,617,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
33,617,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
33,618,1806,http://e-editiones.ch/project/data/delille#person-georgesmarieraymond,http://e-editiones.ch/project/data/delille#work-raymondlettre,0,1,0,0,1
33,618,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,618,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,618,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
33,618,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
33,619,1887,_:genid-29916f6dc9654d2cb60d6184af09222e-t_417,http://e-editiones.ch/project/data/delille#work-vieparisienneperiphrases,0,0,0,0,0
33,619,1851,http://e-editiones.ch/project/data/delille#person-dinaux,http://e-editiones.ch/project/data/delille#work-archiveshistoriquesdinaux,1,0,0,0,1
33,619,1806,http://e-editiones.ch/project/data/delille#person-georgesmarieraymond,http://e-editiones.ch/project/data/delille#work-raymondlettre,0,1,0,0,1
33,619,1802,http://e-editiones.ch/project/data/delille#person-henon,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,619,1800,http://e-editiones.ch/project/data/delille#person-lefevre,http://e-editiones.ch/project/data/delille#work-compterenduclefducabinet,1,0,0,0,1
33,619,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,619,1802,http://e-editiones.ch/project/data/delille#person-moutonfontenille,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,619,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,619,1800,http://e-editiones.ch/project/data/delille#person-mussetpathay,http://e-editiones.ch/project/data/delille#work-mussetpathayvoyage,1,0,0,0,1
33,619,1875,http://e-editiones.ch/project/data/delille#person-pecheur,http://e-editiones.ch/project/data/delille#work-pecheurbulletinsoissons,1,0,0,0,1
33,619,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
33,619,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
33,620,1887,_:genid-29916f6dc9654d2cb60d6184af09222e-t_417,http://e-editiones.ch/project/data/delille#work-vieparisienneperiphrases,0,0,0,0,0
33,620,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
33,620,1851,http://e-editiones.ch/project/data/delille#person-dinaux,http://e-editiones.ch/project/data/delille#work-archiveshistoriquesdinaux,1,0,0,0,1
33,620,1806,http://e-editiones.ch/project/data/delille#person-georgesmarieraymond,http://e-editiones.ch/project/data/delille#work-raymondlettre,0,1,0,0,1
33,620,1802,http://e-editiones.ch/project/data/delille#person-henon,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,620,1800,http://e-editiones.ch/project/data/delille#person-lefevre,http://e-editiones.ch/project/data/delille#work-compterenduclefducabinet,1,0,0,0,1
33,620,1803,http://e-editiones.ch/project/data/delille#person-levizac,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,620,1802,http://e-editiones.ch/project/data/delille#person-moutonfontenille,http://e-editiones.ch/project/data/delille#work-henonmoutonfontenilleart,0,1,0,0,1
33,620,1803,http://e-editiones.ch/project/data/delille#person-moysant,http://e-editiones.ch/project/data/delille#work-moysantbibliotheque,1,0,0,0,1
33,620,1800,http://e-editiones.ch/project/data/delille#person-mussetpathay,http://e-editiones.ch/project/data/delille#work-mussetpathayvoyage,1,0,0,0,1
33,620,1875,http://e-editiones.ch/project/data/delille#person-pecheur,http://e-editiones.ch/project/data/delille#work-pecheurbulletinsoissons,1,0,0,0,1
33,620,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
33,620,1853,http://e-editiones.ch/project/data/delille#person-theil,http://e-editiones.ch/project/data/delille#work-theilrecueilmorceaux,1,0,0,0,1
34,621,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,621,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,621,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,622,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_406,http://e-editiones.ch/project/data/delille#work-compterenduspectateurdunord,0,0,0,0,0
34,622,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
34,622,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,622,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,622,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
34,622,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,623,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
34,623,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,623,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,623,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
34,623,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,624,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
34,624,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,624,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,624,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
34,624,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,625,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
34,625,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,625,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,625,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
34,625,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,626,1802,http://e-editiones.ch/project/data/delille#person-anot,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,1,0,0,0,1
34,626,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,626,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,626,1802,http://e-editiones.ch/project/data/delille#person-malfillatre,http://e-editiones.ch/project/data/delille#work-anotmalfillatredeuxvoyageurs,0,0,0,1,1
34,626,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,627,1897,http://e-editiones.ch/project/data/delille#person-bertrand,http://e-editiones.ch/project/data/delille#work-bertrandfin,1,0,0,0,1
34,627,1826,http://e-editiones.ch/project/data/delille#person-boucharlat,http://e-editiones.ch/project/data/delille#work-boucharlatcours,1,0,0,0,1
34,627,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,627,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,627,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,628,1897,http://e-editiones.ch/project/data/delille#person-bertrand,http://e-editiones.ch/project/data/delille#work-bertrandfin,1,0,0,0,1
34,628,1826,http://e-editiones.ch/project/data/delille#person-boucharlat,http://e-editiones.ch/project/data/delille#work-boucharlatcours,1,0,0,0,1
34,628,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,628,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,628,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,629,1897,http://e-editiones.ch/project/data/delille#person-bertrand,http://e-editiones.ch/project/data/delille#work-bertrandfin,1,0,0,0,1
34,629,1826,http://e-editiones.ch/project/data/delille#person-boucharlat,http://e-editiones.ch/project/data/delille#work-boucharlatcours,1,0,0,0,1
34,629,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,629,1800,http://e-editiones.ch/project/data/delille#person-millin,http://e-editiones.ch/project/data/delille#work-millincompterendumagazinencyclopedique,0,1,0,0,1
34,629,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,630,1826,http://e-editiones.ch/project/data/delille#person-boucharlat,http://e-editiones.ch/project/data/delille#work-boucharlatcours,1,0,0,0,1
34,630,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,630,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,630,1800,http://e-editiones.ch/project/data/delille#person-millin,http://e-editiones.ch/project/data/delille#work-millincompterendumagazinencyclopedique,0,1,0,0,1
34,630,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,631,1897,http://e-editiones.ch/project/data/delille#person-bertrand,http://e-editiones.ch/project/data/delille#work-bertrandfin,1,0,0,0,1
34,631,1826,http://e-editiones.ch/project/data/delille#person-boucharlat,http://e-editiones.ch/project/data/delille#work-boucharlatcours,1,0,0,0,1
34,631,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,631,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,631,1819,http://e-editiones.ch/project/data/delille#person-waring,http://e-editiones.ch/project/data/delille#work-waringtraveller,1,0,0,0,1
34,632,1897,http://e-editiones.ch/project/data/delille#person-bertrand,http://e-editiones.ch/project/data/delille#work-bertrandfin,1,0,0,0,1
34,632,1826,http://e-editiones.ch/project/data/delille#person-boucharlat,http://e-editiones.ch/project/data/delille#work-boucharlatcours,1,0,0,0,1
34,632,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,632,1800,http://e-editiones.ch/project/data/delille#person-pougens,http://e-editiones.ch/project/data/delille#work-pougenshommedeschamps,1,0,0,0,1
34,633,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_406,http://e-editiones.ch/project/data/delille#work-compterenduspectateurdunord,0,0,0,0,0
34,633,1897,http://e-editiones.ch/project/data/delille#person-bertrand,http://e-editiones.ch/project/data/delille#work-bertrandfin,1,0,0,0,1
34,633,1826,http://e-editiones.ch/project/data/delille#person-boucharlat,http://e-editiones.ch/project/data/delille#work-boucharlatcours,1,0,0,0,1
34,633,1834,http://e-editiones.ch/project/data/delille#person-champalbert,http://e-editiones.ch/project/data/delille#work-champalbertpetitcours,1,0,0,0,1
34,633,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,633,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,633,1886,http://e-editiones.ch/project/data/delille#person-jeanroyfelix,http://e-editiones.ch/project/data/delille#work-jeanroyfelixnouvellehistoire,1,0,0,0,1
34,634,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_406,http://e-editiones.ch/project/data/delille#work-compterenduspectateurdunord,0,0,0,0,0
34,634,1897,http://e-editiones.ch/project/data/delille#person-bertrand,http://e-editiones.ch/project/data/delille#work-bertrandfin,1,0,0,0,1
34,634,1826,http://e-editiones.ch/project/data/delille#person-boucharlat,http://e-editiones.ch/project/data/delille#work-boucharlatcours,1,0,0,0,1
34,634,1834,http://e-editiones.ch/project/data/delille#person-champalbert,http://e-editiones.ch/project/data/delille#work-champalbertpetitcours,1,0,0,0,1
34,634,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,634,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,634,1800,http://e-editiones.ch/project/data/delille#person-geoffroy,http://e-editiones.ch/project/data/delille#work-geoffroyhommedeschamps,1,0,0,0,1
34,634,1810,http://e-editiones.ch/project/data/delille#person-geoffroy,http://e-editiones.ch/project/data/delille#work-geoffroycrspectateurfr,1,0,0,0,1
34,634,1811,http://e-editiones.ch/project/data/delille#person-johannesvonmueller,http://e-editiones.ch/project/data/delille#work-muellersaemmtlichewerke6,1,0,0,0,1
34,635,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_405,http://e-editiones.ch/project/data/delille#work-delillerecueilgiguet,0,0,0,0,0
34,635,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_406,http://e-editiones.ch/project/data/delille#work-compterenduspectateurdunord,0,0,0,0,0
34,635,1897,http://e-editiones.ch/project/data/delille#person-bertrand,http://e-editiones.ch/project/data/delille#work-bertrandfin,1,0,0,0,1
34,635,1826,http://e-editiones.ch/project/data/delille#person-boucharlat,http://e-editiones.ch/project/data/delille#work-boucharlatcours,1,0,0,0,1
34,635,1834,http://e-editiones.ch/project/data/delille#person-champalbert,http://e-editiones.ch/project/data/delille#work-champalbertpetitcours,1,0,0,0,1
34,635,1800,http://e-editiones.ch/project/data/delille#person-chaussard,http://e-editiones.ch/project/data/delille#work-examenchaussard,1,0,0,0,1
34,635,1800,http://e-editiones.ch/project/data/delille#person-colnet,http://e-editiones.ch/project/data/delille#work-colnetcompterendujournaldopposition,1,0,0,0,1
34,635,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,635,1800,http://e-editiones.ch/project/data/delille#person-geoffroy,http://e-editiones.ch/project/data/delille#work-geoffroyhommedeschamps,1,0,0,0,1
34,635,1810,http://e-editiones.ch/project/data/delille#person-geoffroy,http://e-editiones.ch/project/data/delille#work-geoffroycrspectateurfr,1,0,0,0,1
34,635,1886,http://e-editiones.ch/project/data/delille#person-jeanroyfelix,http://e-editiones.ch/project/data/delille#work-jeanroyfelixnouvellehistoire,1,0,0,0,1
34,635,1811,http://e-editiones.ch/project/data/delille#person-johannesvonmueller,http://e-editiones.ch/project/data/delille#work-muellersaemmtlichewerke6,1,0,0,0,1
34,635,1881,http://e-editiones.ch/project/data/delille#person-joliet,http://e-editiones.ch/project/data/delille#work-jolietjournaldelajeunesse,1,0,0,0,1
34,635,1800,http://e-editiones.ch/project/data/delille#person-millin,http://e-editiones.ch/project/data/delille#work-millincompterendumagazinencyclopedique,0,1,0,0,1
34,636,1800,_:genid-29916f6dc9654d2cb60d6184af09222e-t_406,http://e-editiones.ch/project/data/delille#work-compterenduspectateurdunord,0,0,0,0,0
34,636,1826,http://e-editiones.ch/project/data/delille#person-boucharlat,http://e-editiones.ch/project/data/delille#work-boucharlatcours,1,0,0,0,1
34,636,1834,http://e-editiones.ch/project/data/delille#person-champalbert,http://e-editiones.ch/project/data/delille#work-champalbertpetitcours,1,0,0,0,1
34,636,1866,http://e-editiones.ch/project/data/delille#person-gay,http://e-editiones.ch/project/data/delille#work-gaychats,1,0,0,0,1
34,636,1800,http://e-editiones.ch/project/data/delille#person-geoffroy,http://e-editiones.ch/project/data/delille#work-geoffroyhommedeschamps,1,0,0,0,1
34,636,1810,http://e-editiones.ch/project/data/delille#person-geoffroy,http://e-editiones.ch/project/data/delille#work-geoffroycrspectateurfr,1,0,0,0,1
34,636,1886,http://e-editiones.ch/project/data/delille#person-jeanroyfelix,http://e-editiones.ch/project/data/delille#work-jeanroyfelixnouvellehistoire,1,0,0,0,1
34,636,1811,http://e-editiones.ch/project/data/delille#person-johannesvonmueller,http://e-editiones.ch/project/data/delille#work-muellersaemmtlichewerke6,1,0,0,0,1
34,636,1881,http://e-editiones.ch/project/data/delille#person-joliet,http://e-editiones.ch/project/data/delille#work-jolietjournaldelajeunesse,1,0,0,0,1
